sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2012,8.1,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2013,8.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2014,9.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2015,10.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2016,9.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2017,9.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2018,9.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2019,15.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2020,14.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2021,14.0,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2022,19.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2023,20.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2024,18.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2008,1.5,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2009,1.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2010,1.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2011,1.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2012,1.5,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2013,1.7,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2014,1.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2015,1.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2016,1.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2017,2.0,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2018,2.1,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2019,1.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2020,2.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2021,1.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2022,2.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2023,1.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SI,SLOVENIA,2024,1.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2008,2.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2013,2.1,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2014,2.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2017,2.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2018,2.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2020,2.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2023,6.1,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,SK,SLOVAKIA,2024,7.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2011,4.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2012,5.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2013,5.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2014,2.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2015,2.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2016,5.1,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2017,6.0,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2018,7.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2019,5.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2020,5.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2021,6.0,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2022,8.5,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2023,14.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,TR,TÜRKIYE,2024,19.0,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2011,95.9,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2012,94.2,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2013,94.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2014,96.3,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2015,112.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2016,127.4,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2017,124.8,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2018,136.6,FINANCE
FINANCIAL AND INSURANCE ACTIVITIES,THOUSAND PERSONS,UK,UNITED KINGDOM,2019,127.4,FINANCE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2021,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2008,3.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2009,2.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2010,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2018,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2021,3.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2022,2.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2023,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2008,2.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2022,7.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2008,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2018,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2019,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2021,0.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2022,0.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2023,1.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2024,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2008,2.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2009,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2010,2.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2011,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2012,1.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2013,1.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2014,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2015,1.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2016,1.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2017,1.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2018,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2019,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2020,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2021,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2022,2.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2023,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2024,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2008,2.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2013,1.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2014,1.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2015,1.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2016,0.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2017,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2018,2.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2022,1.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2023,2.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,FR,FRANCE,2024,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2008,3.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2009,4.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2010,4.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2011,3.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2012,3.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2015,2.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2016,2.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2017,2.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2018,3.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2019,4.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2020,3.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2021,2.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2022,5.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2023,3.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,NL,NETHERLANDS,2024,3.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,PL,POLAND,2010,4.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2010,3.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2011,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2013,2.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2014,2.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2015,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2016,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2017,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2022,3.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,SE,SWEDEN,2023,3.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,TR,TÜRKIYE,2018,0.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,TR,TÜRKIYE,2021,0.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,TR,TÜRKIYE,2022,0.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,TR,TÜRKIYE,2023,0.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,TR,TÜRKIYE,2024,0.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2012,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2013,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2014,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2015,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2016,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2017,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2018,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,PERCENTAGE OF TOTAL EMPLOYMENT,UK,UNITED KINGDOM,2019,2.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CH,SWITZERLAND,2021,1.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2008,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2009,0.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2010,0.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2018,0.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2021,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2022,1.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,CZ,CZECHIA,2023,0.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,DE,GERMANY,2008,5.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,DK,DENMARK,2022,2.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2008,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2018,2.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2019,1.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2021,1.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2022,1.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2023,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,ES,SPAIN,2024,2.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2008,30.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2009,26.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2010,29.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2011,16.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2012,14.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2013,16.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2014,18.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2015,16.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2016,15.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2017,20.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2018,25.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2019,25.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2020,24.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2021,27.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2022,36.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2023,31.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2024,28.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2008,7.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2013,5.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2014,5.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2015,4.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2016,2.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2017,6.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2018,6.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2022,5.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2023,8.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,FR,FRANCE,2024,5.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2008,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2009,2.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2010,2.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2011,2.0,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2012,2.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2015,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2016,1.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2017,1.6,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2018,2.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2019,3.3,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2020,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2021,2.2,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2022,4.1,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2023,2.7,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,NL,NETHERLANDS,2024,2.4,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,PL,POLAND,2010,6.9,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2010,2.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2011,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2013,1.5,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2014,1.8,REAL_ESTATE
REAL ESTATE ACTIVITIES,THOUSAND PERSONS,SE,SWEDEN,2015,1.7,REAL_ESTATE
